train_number,train_name,station_code,station_name,arrival,departure,day,distance,zone,division
15646,GUWAHATI - MUMBAI LTT Exp,KYN,KALYAN JN,19:00:00,19:05:00,3,,CR,Maharashtra
56323,Coimbatore Mangalore Fast Passenger,CBE,COIMBATORE JN,None,07:40:00,1,,SR,Tamil Nadu
56323,Coimbatore Mangalore Fast Passenger,MAQ,MANGALORE CNTL,20:00:00,None,1,,SR,Karnataka
18507,VISAKHAPATNAM - AMRITSAR Hirakud Exp,VSKP,VISHAKAPATNAM,None,23:50:00,1,,ECoR,Andhra Pradesh
18507,VISAKHAPATNAM - AMRITSAR Hirakud Exp,BBS,BHUBANESWAR,06:50:00,06:57:00,2,,ECoR,Odisha
18507,VISAKHAPATNAM - AMRITSAR Hirakud Exp,BSP,BILASPUR JN,18:50:00,19:05:00,2,,SECR,Chhattisgarh
18507,VISAKHAPATNAM - AMRITSAR Hirakud Exp,JHS,JHANSI JN,08:20:00,08:30:00,3,,NCR,Uttar Pradesh
18507,VISAKHAPATNAM - AMRITSAR Hirakud Exp,GWL,GWALIOR JN,09:45:00,09:50:00,3,,NCR,Madhya Pradesh
18507,VISAKHAPATNAM - AMRITSAR Hirakud Exp,AGC,AGRA CANTT,11:25:00,11:30:00,3,,NCR,Uttar Pradesh
18507,VISAKHAPATNAM - AMRITSAR Hirakud Exp,NZM,DELHI H NIZAMUDDIN,14:15:00,14:17:00,3,,NR,Delhi
18507,VISAKHAPATNAM - AMRITSAR Hirakud Exp,NDLS,NEW DELHI,14:45:00,15:15:00,3,,NR,Delhi
18507,VISAKHAPATNAM - AMRITSAR Hirakud Exp,UMB,AMBALA CANT JN,18:35:00,18:45:00,3,,NR,Haryana
18507,VISAKHAPATNAM - AMRITSAR Hirakud Exp,LDH,LUDHIANA JN,20:15:00,20:20:00,3,,NR,Punjab
18507,VISAKHAPATNAM - AMRITSAR Hirakud Exp,ASR,AMRITSAR JN,23:55:00,None,3,,NR,Punjab
51456,Sholapur Pune Passenger,SUR,SOLAPUR JN,None,12:10:00,1,,CR,Maharashtra
51456,Sholapur Pune Passenger,PUNE,PUNE JN,19:05:00,None,1,,CR,Maharashtra
19782,Amritsar-Jaipur Express,ASR,AMRITSAR JN,None,17:50:00,1,,NR,Punjab
19782,Amritsar-Jaipur Express,LDH,LUDHIANA JN,20:10:00,20:20:00,1,,NR,Punjab
19782,Amritsar-Jaipur Express,JP,JAIPUR,07:30:00,None,2,,NWR,Rajasthan
17256,Hyderabad-Narsapur Express,HYB,HYDERABAD DECCAN,None,21:45:00,1,,SCR,Andhra Pradesh
17256,Hyderabad-Narsapur Express,SC,SECUNDERABAD JN,22:05:00,22:10:00,1,,SCR,Telangana
17256,Hyderabad-Narsapur Express,BZA,VIJAYAWADA JN,04:25:00,04:40:00,2,,SCR,Andhra Pradesh
57659,Sholapur Falaknuma Passenger,SUR,SOLAPUR JN,None,10:20:00,1,,CR,Maharashtra
57659,Sholapur Falaknuma Passenger,SC,SECUNDERABAD JN,18:55:00,19:00:00,1,,SCR,Telangana
54391,ALIGARH -  MORADABAD PASSENGER,ALJN,ALIGARH JN,None,04:20:00,1,,NCR,Uttar Pradesh
54391,ALIGARH -  MORADABAD PASSENGER,MB,MORADABAD,09:30:00,None,1,,NR,Uttar Pradesh
12055,Dehradun Jan Shatabdi Express,NDLS,NEW DELHI,None,15:15:00,1,,NR,Delhi
12055,Dehradun Jan Shatabdi Express,GZB,GHAZIABAD,15:46:00,15:48:00,1,,NR,Uttar Pradesh
51813,Jhansi Lucknow Passenger,JHS,JHANSI JN,None,02:50:00,1,,NCR,Uttar Pradesh
51813,Jhansi Lucknow Passenger,CNB,KANPUR CENTRAL,08:54:00,08:54:00,1,,NCR,Uttar Pradesh
51813,Jhansi Lucknow Passenger,LKO,LUCKNOW,11:20:00,None,1,,NER,Uttar Pradesh
12663,Howrah-Tiruchirappalli Express,HWH,HOWRAH JN,None,16:10:00,1,,ER,West Bengal
12663,Howrah-Tiruchirappalli Express,CTC,CUTTACK,21:55:00,21:55:00,1,,ECoR,Odisha
12663,Howrah-Tiruchirappalli Express,BBS,BHUBANESWAR,22:35:00,22:40:00,1,,ECoR,Odisha
12663,Howrah-Tiruchirappalli Express,VSKP,VISHAKAPATNAM,05:40:00,06:15:00,2,,ECoR,Andhra Pradesh
12663,Howrah-Tiruchirappalli Express,BZA,VIJAYAWADA JN,12:10:00,12:25:00,2,,SCR,Andhra Pradesh
12663,Howrah-Tiruchirappalli Express,MS,CHENNAI EGMORE,20:00:00,20:20:00,2,,SR,Tamil Nadu
12806,Janmabhoomi Express,SC,SECUNDERABAD JN,None,07:10:00,1,,SCR,Telangana
12806,Janmabhoomi Express,BZA,VIJAYAWADA JN,13:30:00,13:40:00,1,,SCR,Andhra Pradesh
12806,Janmabhoomi Express,VSKP,VISHAKAPATNAM,19:40:00,None,1,,ECoR,Andhra Pradesh
11404,KOLHAPUR - NAGPUR EXP,KOP,C SHAHU M RAJ KOLHAPUR TERM,None,12:50:00,1,,CR,Maharashtra
11404,KOLHAPUR - NAGPUR EXP,NGP,NAGPUR,12:35:00,None,2,,SECR,Maharashtra
51809,Kanpur Tundla Passenger,CNB,KANPUR CENTRAL,None,14:05:00,1,,NCR,Uttar Pradesh
51809,Kanpur Tundla Passenger,TDL,TUNDLA JN,20:10:00,None,1,,NCR,Uttar Pradesh
22464,Rajasthan Sampark Kranti Express,BKN,BIKANER JN,None,17:15:00,1,,NWR,Rajasthan
22464,Rajasthan Sampark Kranti Express,JP,JAIPUR,00:15:00,00:25:00,2,,NWR,Rajasthan
15643,PURI - KAMAKHYA Weekly Express,PURI,PURI,None,22:15:00,1,,ECoR,Odisha
15643,PURI - KAMAKHYA Weekly Express,BBS,BHUBANESWAR,23:45:00,23:50:00,1,,ECoR,Odisha
15643,PURI - KAMAKHYA Weekly Express,CTC,CUTTACK,00:20:00,00:25:00,2,,ECoR,Odisha
15643,PURI - KAMAKHYA Weekly Express,HWH,HOWRAH JN,07:05:00,07:30:00,2,,ER,West Bengal
15643,PURI - KAMAKHYA Weekly Express,NJP,NEW JALPAIGURI,18:50:00,19:10:00,2,,NFR,West Bengal
51810,Tundla Kanpur Passenger,TDL,TUNDLA JN,None,06:50:00,1,,NCR,Uttar Pradesh
51810,Tundla Kanpur Passenger,CNB,KANPUR CENTRAL,14:00:00,None,1,,NCR,Uttar Pradesh
12703,Howrah - Secunderabad Falaknuma SF Express,HWH,HOWRAH JN,None,07:25:00,1,,ER,West Bengal
12703,Howrah - Secunderabad Falaknuma SF Express,CTC,CUTTACK,13:05:00,13:10:00,1,,ECoR,Odisha
12703,Howrah - Secunderabad Falaknuma SF Express,BBS,BHUBANESWAR,13:45:00,14:00:00,1,,ECoR,Odisha
12703,Howrah - Secunderabad Falaknuma SF Express,VSKP,VISHAKAPATNAM,21:10:00,21:30:00,1,,ECoR,Andhra Pradesh
12703,Howrah - Secunderabad Falaknuma SF Express,BZA,VIJAYAWADA JN,03:20:00,03:35:00,2,,SCR,Andhra Pradesh
12703,Howrah - Secunderabad Falaknuma SF Express,SC,SECUNDERABAD JN,09:35:00,None,2,,SCR,Telangana
12947,Azimabad Express,ADI,AHMEDABAD JN,None,21:30:00,1,,WR,Gujarat
12947,Azimabad Express,BRC,VADODARA JN,23:35:00,00:05:00,1,,WR,Gujarat
12947,Azimabad Express,RTM,RATLAM JN,03:45:00,04:05:00,2,,WR,Madhya Pradesh
12947,Azimabad Express,KOTA,KOTA JN,07:30:00,07:40:00,2,,WCR,Rajasthan
12947,Azimabad Express,TDL,TUNDLA JN,14:45:00,14:55:00,2,,NCR,Uttar Pradesh
12947,Azimabad Express,CNB,KANPUR CENTRAL,18:50:00,19:05:00,2,,NCR,Uttar Pradesh
12947,Azimabad Express,ALD,ALLAHABAD JN,21:35:00,21:45:00,2,,NCR,Uttar Pradesh
12947,Azimabad Express,MGS,MUGHAL SARAI JN,00:45:00,01:05:00,3,,ECR,Uttar Pradesh
12947,Azimabad Express,PNBE,PATNA JN,04:30:00,None,3,,ECR,Bihar
15102,Mumbai CST Chhapra Jansadharan Express,CSTM,MUMBAI CST,None,15:35:00,1,,CR,Maharashtra
15102,Mumbai CST Chhapra Jansadharan Express,DR,MUMBAI DADAR CENTRAL,15:49:00,15:49:00,1,,CR,Maharashtra
15102,Mumbai CST Chhapra Jansadharan Express,KYN,KALYAN JN,16:59:00,16:59:00,1,,CR,Maharashtra
15102,Mumbai CST Chhapra Jansadharan Express,ET,ITARSI JN,05:25:00,05:35:00,2,,WCR,Madhya Pradesh
15102,Mumbai CST Chhapra Jansadharan Express,BPL,BHOPAL JN,07:25:00,07:35:00,2,,WCR,Madhya Pradesh
15102,Mumbai CST Chhapra Jansadharan Express,JHS,JHANSI JN,12:10:00,12:30:00,2,,NCR,Uttar Pradesh
15102,Mumbai CST Chhapra Jansadharan Express,CNB,KANPUR CENTRAL,16:55:00,17:05:00,2,,NCR,Uttar Pradesh
54645,Ludhiana Firozpur Passenger,LDH,LUDHIANA JN,None,20:05:00,1,,NR,Punjab
54645,Ludhiana Firozpur Passenger,FZR,FIROZPUR CANT,23:00:00,None,1,,NR,Punjab
15652,JAMMU TAWI - GUWAHATI Lohit Exp,JAT,JAMMU TAWI,None,22:45:00,1,,NR,Jammu and Kashmir
15652,JAMMU TAWI - GUWAHATI Lohit Exp,LDH,LUDHIANA JN,03:25:00,03:35:00,2,,NR,Punjab
15652,JAMMU TAWI - GUWAHATI Lohit Exp,UMB,AMBALA CANT JN,05:12:00,05:20:00,2,,NR,Haryana
15652,JAMMU TAWI - GUWAHATI Lohit Exp,MB,MORADABAD,09:50:00,10:00:00,2,,NR,Uttar Pradesh
15652,JAMMU TAWI - GUWAHATI Lohit Exp,BE,BAREILLY,11:15:00,11:20:00,2,,NER,Uttar Pradesh
15652,JAMMU TAWI - GUWAHATI Lohit Exp,LKO,LUCKNOW,15:15:00,15:30:00,2,,NER,Uttar Pradesh
15652,JAMMU TAWI - GUWAHATI Lohit Exp,NJP,NEW JALPAIGURI,13:50:00,14:05:00,3,,NFR,West Bengal
15652,JAMMU TAWI - GUWAHATI Lohit Exp,GHY,GUWAHATI,22:55:00,None,3,,NFR,Assam
13027,Kaviguru Express,HWH,HOWRAH JN,None,22:40:00,1,,ER,West Bengal
13027,Kaviguru Express,BWN,BARDDHAMAN JN,00:42:00,00:44:00,2,,ER,West Bengal
53322,Dhanbad-Asansol Passenger MEMU,DHN,DHANBAD JN,None,13:20:00,1,,ECR,Jharkhand
53322,Dhanbad-Asansol Passenger MEMU,ASN,ASANSOL JN,14:45:00,None,1,,ER,West Bengal
54157,Jhansi Kanpur Passenger,JHS,JHANSI JN,None,07:55:00,1,,NCR,Uttar Pradesh
54157,Jhansi Kanpur Passenger,CNB,KANPUR CENTRAL,13:29:00,13:29:00,1,,NCR,Uttar Pradesh
14633,Ravi Express,ASR,AMRITSAR JN,None,09:15:00,1,,NR,Punjab
14633,Ravi Express,PTK,PATHANKOT,11:40:00,None,1,,NR,Punjab
12804,Swarna Jayanti Express,NZM,DELHI H NIZAMUDDIN,None,06:00:00,1,,NR,Delhi
12804,Swarna Jayanti Express,AGC,AGRA CANTT,09:10:00,09:15:00,1,,NCR,Uttar Pradesh
12804,Swarna Jayanti Express,GWL,GWALIOR JN,11:07:00,11:12:00,1,,NCR,Madhya Pradesh
12804,Swarna Jayanti Express,JHS,JHANSI JN,12:45:00,12:55:00,1,,NCR,Uttar Pradesh
12804,Swarna Jayanti Express,BPL,BHOPAL JN,17:10:00,17:15:00,1,,WCR,Madhya Pradesh
12804,Swarna Jayanti Express,ET,ITARSI JN,19:00:00,19:10:00,1,,WCR,Madhya Pradesh
12804,Swarna Jayanti Express,NGP,NAGPUR,23:15:00,23:25:00,1,,SECR,Maharashtra
12804,Swarna Jayanti Express,BZA,VIJAYAWADA JN,11:05:00,11:25:00,2,,SCR,Andhra Pradesh
12804,Swarna Jayanti Express,VSKP,VISHAKAPATNAM,17:25:00,None,2,,ECoR,Andhra Pradesh
18102,Jammu-Rourkela Express,JAT,JAMMU TAWI,None,14:30:00,1,,NR,Jammu and Kashmir
18102,Jammu-Rourkela Express,PTK,PATHANKOT,16:25:00,16:45:00,1,,NR,Punjab
18102,Jammu-Rourkela Express,ASR,AMRITSAR JN,19:10:00,19:35:00,1,,NR,Punjab
18102,Jammu-Rourkela Express,LDH,LUDHIANA JN,22:10:00,22:20:00,1,,NR,Punjab
18102,Jammu-Rourkela Express,UMB,AMBALA CANT JN,00:30:00,00:40:00,2,,NR,Haryana
18102,Jammu-Rourkela Express,GZB,GHAZIABAD,05:35:00,05:37:00,2,,NR,Uttar Pradesh
18102,Jammu-Rourkela Express,ALJN,ALIGARH JN,07:10:00,07:15:00,2,,NCR,Uttar Pradesh
18102,Jammu-Rourkela Express,TDL,TUNDLA JN,08:30:00,08:35:00,2,,NCR,Uttar Pradesh
18102,Jammu-Rourkela Express,CNB,KANPUR CENTRAL,12:40:00,12:50:00,2,,NCR,Uttar Pradesh
18102,Jammu-Rourkela Express,ALD,ALLAHABAD JN,15:30:00,16:02:00,2,,NCR,Uttar Pradesh
18102,Jammu-Rourkela Express,ROU,ROURKELA,14:05:00,None,3,,SER,Odisha
18450,Baidyanathdham Express,PNBE,PATNA JN,None,08:55:00,1,,ECR,Bihar
18450,Baidyanathdham Express,ASN,ASANSOL JN,15:00:00,15:20:00,1,,ER,West Bengal
18450,Baidyanathdham Express,CTC,CUTTACK,00:18:00,00:23:00,2,,ECoR,Odisha
18450,Baidyanathdham Express,BBS,BHUBANESWAR,01:00:00,01:05:00,2,,ECoR,Odisha
18450,Baidyanathdham Express,PURI,PURI,03:20:00,None,2,,ECoR,Odisha
12082,Trivandrum-Kozhikode Jan Shatabdi,TVC,TRIVANDRUM CENTRAL,None,14:20:00,1,,SR,Kerala
12082,Trivandrum-Kozhikode Jan Shatabdi,ERS,ERNAKULAM JN,18:08:00,18:08:00,1,,SR,Kerala
12305,Howrah-New Delhi Rajdhani Express,HWH,HOWRAH JN,None,14:05:00,1,,ER,West Bengal
12305,Howrah-New Delhi Rajdhani Express,BWN,BARDDHAMAN JN,15:09:00,15:09:00,1,,ER,West Bengal
12305,Howrah-New Delhi Rajdhani Express,ASN,ASANSOL JN,16:21:00,16:21:00,1,,ER,West Bengal
12305,Howrah-New Delhi Rajdhani Express,PNBE,PATNA JN,21:15:00,21:25:00,1,,ECR,Bihar
12305,Howrah-New Delhi Rajdhani Express,MGS,MUGHAL SARAI JN,00:50:00,01:00:00,2,,ECR,Uttar Pradesh
12305,Howrah-New Delhi Rajdhani Express,ALD,ALLAHABAD JN,02:42:00,02:45:00,2,,NCR,Uttar Pradesh
12305,Howrah-New Delhi Rajdhani Express,CNB,KANPUR CENTRAL,04:45:00,04:53:00,2,,NCR,Uttar Pradesh
12305,Howrah-New Delhi Rajdhani Express,TDL,TUNDLA JN,07:34:00,07:34:00,2,,NCR,Uttar Pradesh
12305,Howrah-New Delhi Rajdhani Express,ALJN,ALIGARH JN,08:28:00,08:28:00,2,,NCR,Uttar Pradesh
12305,Howrah-New Delhi Rajdhani Express,GZB,GHAZIABAD,09:42:00,09:42:00,2,,NR,Uttar Pradesh
12305,Howrah-New Delhi Rajdhani Express,NDLS,NEW DELHI,09:55:00,None,2,,NR,Delhi
56238,Bangalore Mysore (PUSH-PULL) Passenger,SBC,BANGALORE CITY JN,None,19:00:00,1,,SWR,Karnataka
56238,Bangalore Mysore (PUSH-PULL) Passenger,MYS,MYSORE JN,22:40:00,None,1,,SWR,Karnataka
22601,CHENNAI CENT - SAINAGAR SHIRDI SF Exp,MAS,CHENNAI CENTRAL,None,10:10:00,1,,SR,Tamil Nadu
22601,CHENNAI CENT - SAINAGAR SHIRDI SF Exp,GTL,GUNTAKAL JN,21:00:00,21:15:00,1,,SCR,Andhra Pradesh
22601,CHENNAI CENT - SAINAGAR SHIRDI SF Exp,SUR,SOLAPUR JN,03:50:00,04:00:00,2,,CR,Maharashtra
16311,BIKANER - KOCHUVELI Express,BKN,BIKANER JN,None,20:25:00,1,,NWR,Rajasthan
16311,BIKANER - KOCHUVELI Express,JU,JODHPUR JN,01:10:00,01:30:00,2,,NWR,Rajasthan
16311,BIKANER - KOCHUVELI Express,ADI,AHMEDABAD JN,10:50:00,11:10:00,2,,WR,Gujarat
16311,BIKANER - KOCHUVELI Express,BRC,VADODARA JN,13:15:00,13:25:00,2,,WR,Gujarat
16311,BIKANER - KOCHUVELI Express,ST,SURAT,15:35:00,15:45:00,2,,WR,Gujarat
16311,BIKANER - KOCHUVELI Express,PNVL,PANVEL,22:00:00,22:05:00,2,,CR,Maharashtra
16311,BIKANER - KOCHUVELI Express,MAO,MADGAON,07:30:00,07:40:00,3,,KR,Goa
18103,Jallianwalabagh Express,TATA,TATANAGAR JN,None,21:15:00,1,,SER,Jharkhand
18103,Jallianwalabagh Express,GAYA,GAYA JN,04:05:00,04:10:00,2,,ECR,Bihar
18103,Jallianwalabagh Express,MGS,MUGHAL SARAI JN,07:05:00,07:25:00,2,,ECR,Uttar Pradesh
18103,Jallianwalabagh Express,LKO,LUCKNOW,15:05:00,15:15:00,2,,NER,Uttar Pradesh
18103,Jallianwalabagh Express,BE,BAREILLY,18:35:00,18:40:00,2,,NER,Uttar Pradesh
18103,Jallianwalabagh Express,MB,MORADABAD,20:05:00,20:15:00,2,,NR,Uttar Pradesh
18103,Jallianwalabagh Express,UMB,AMBALA CANT JN,01:10:00,01:20:00,3,,NR,Haryana
18103,Jallianwalabagh Express,LDH,LUDHIANA JN,03:58:00,04:08:00,3,,NR,Punjab
18103,Jallianwalabagh Express,ASR,AMRITSAR JN,06:30:00,None,3,,NR,Punjab
13247,GUWAHATI - RAJENDRA NAGAR Capital Exp,GHY,GUWAHATI,None,None,,,NFR,Assam
13247,GUWAHATI - RAJENDRA NAGAR Capital Exp,NJP,NEW JALPAIGURI,14:20:00,14:40:00,1,,NFR,West Bengal
17003,Hyderabad-Kolhapur BiWeekly Express,HYB,HYDERABAD DECCAN,None,23:10:00,1,,SCR,Andhra Pradesh
17003,Hyderabad-Kolhapur BiWeekly Express,GTL,GUNTAKAL JN,07:49:00,07:50:00,2,,SCR,Andhra Pradesh
17003,Hyderabad-Kolhapur BiWeekly Express,UBL,HUBLI JN,13:59:00,14:00:00,2,,SWR,Karnataka
17003,Hyderabad-Kolhapur BiWeekly Express,KOP,C SHAHU M RAJ KOLHAPUR TERM,22:45:00,None,2,,CR,Maharashtra
54077,Bareilly Delhi Passenger,BE,BAREILLY,None,17:45:00,1,,NER,Uttar Pradesh
54077,Bareilly Delhi Passenger,MB,MORADABAD,22:45:00,23:25:00,1,,NR,Uttar Pradesh
54077,Bareilly Delhi Passenger,GZB,GHAZIABAD,02:45:00,02:50:00,2,,NR,Uttar Pradesh
53047,Viswabharati Fast Passenger,HWH,HOWRAH JN,None,16:40:00,1,,ER,West Bengal
53047,Viswabharati Fast Passenger,BWN,BARDDHAMAN JN,18:46:00,18:48:00,1,,ER,West Bengal
17429,Rayalaseema Express,HYB,HYDERABAD DECCAN,None,17:25:00,1,,SCR,Andhra Pradesh
17429,Rayalaseema Express,GTL,GUNTAKAL JN,02:05:00,02:10:00,2,,SCR,Andhra Pradesh
57550,Aurangabad-Hyderabad Passenger,AWB,AURANGABAD,None,15:30:00,1,,SCR,Maharashtra
57550,Aurangabad-Hyderabad Passenger,HYB,HYDERABAD DECCAN,07:05:00,None,2,,SCR,Andhra Pradesh
12516,GUWAHATI - TRIVANDRUM CENTRAL EXP,GHY,GUWAHATI,None,06:30:00,1,,NFR,Assam
12516,GUWAHATI - TRIVANDRUM CENTRAL EXP,NJP,NEW JALPAIGURI,14:10:00,14:25:00,1,,NFR,West Bengal
12516,GUWAHATI - TRIVANDRUM CENTRAL EXP,BWN,BARDDHAMAN JN,23:14:00,23:14:00,1,,ER,West Bengal
12516,GUWAHATI - TRIVANDRUM CENTRAL EXP,HWH,HOWRAH JN,00:45:00,01:05:00,2,,ER,West Bengal
12516,GUWAHATI - TRIVANDRUM CENTRAL EXP,CTC,CUTTACK,06:48:00,06:53:00,2,,ECoR,Odisha
12516,GUWAHATI - TRIVANDRUM CENTRAL EXP,BBS,BHUBANESWAR,07:55:00,08:00:00,2,,ECoR,Odisha
12516,GUWAHATI - TRIVANDRUM CENTRAL EXP,VSKP,VISHAKAPATNAM,15:30:00,15:50:00,2,,ECoR,Andhra Pradesh
12516,GUWAHATI - TRIVANDRUM CENTRAL EXP,BZA,VIJAYAWADA JN,21:40:00,21:55:00,2,,SCR,Andhra Pradesh
12516,GUWAHATI - TRIVANDRUM CENTRAL EXP,MAS,CHENNAI CENTRAL,04:15:00,04:40:00,3,,SR,Tamil Nadu
12516,GUWAHATI - TRIVANDRUM CENTRAL EXP,CBE,COIMBATORE JN,13:20:00,13:25:00,3,,SR,Tamil Nadu
12516,GUWAHATI - TRIVANDRUM CENTRAL EXP,TVC,TRIVANDRUM CENTRAL,22:55:00,None,3,,SR,Kerala
56229,Mysore Bangalore Passenger,MYS,MYSORE JN,None,08:20:00,1,,SWR,Karnataka
56229,Mysore Bangalore Passenger,SBC,BANGALORE CITY JN,12:10:00,None,1,,SWR,Karnataka
12966,Udaipur Gwalior Express,UDZ,UDAIPUR CITY,None,22:20:00,1,,NWR,Rajasthan
12966,Udaipur Gwalior Express,JP,JAIPUR,06:00:00,06:12:00,2,,NWR,Rajasthan
12966,Udaipur Gwalior Express,AGC,AGRA CANTT,11:00:00,11:05:00,2,,NCR,Uttar Pradesh
12966,Udaipur Gwalior Express,GWL,GWALIOR JN,12:45:00,None,2,,NCR,Madhya Pradesh
17208,Vijayawada Sainagar Shirdi Express,BZA,VIJAYAWADA JN,None,10:30:00,1,,SCR,Andhra Pradesh
17208,Vijayawada Sainagar Shirdi Express,SC,SECUNDERABAD JN,16:25:00,16:40:00,1,,SCR,Telangana
17208,Vijayawada Sainagar Shirdi Express,AWB,AURANGABAD,04:55:00,05:00:00,2,,SCR,Maharashtra
12677,Bangalore City - Ernakulam Intercity SF Express,SBC,BANGALORE CITY JN,None,06:15:00,1,,SWR,Karnataka
12677,Bangalore City - Ernakulam Intercity SF Express,CBE,COIMBATORE JN,13:05:00,13:10:00,1,,SR,Tamil Nadu
12677,Bangalore City - Ernakulam Intercity SF Express,ERS,ERNAKULAM JN,16:55:00,None,1,,SR,Kerala
12072,Aurangabad Mumbai Jan Shatabdi,AWB,AURANGABAD,None,06:00:00,1,,SCR,Maharashtra
12072,Aurangabad Mumbai Jan Shatabdi,KYN,KALYAN JN,11:25:00,11:30:00,1,,CR,Maharashtra
12072,Aurangabad Mumbai Jan Shatabdi,DR,MUMBAI DADAR CENTRAL,12:19:00,12:20:00,1,,CR,Maharashtra
12072,Aurangabad Mumbai Jan Shatabdi,CSTM,MUMBAI CST,12:45:00,None,1,,CR,Maharashtra
13149,Kanchan Kanya Express,SDAH,KOLKATA SEALDAH,None,20:30:00,1,,ER,West Bengal
13149,Kanchan Kanya Express,BWN,BARDDHAMAN JN,22:15:00,22:20:00,1,,ER,West Bengal
13149,Kanchan Kanya Express,NJP,NEW JALPAIGURI,07:30:00,07:45:00,2,,NFR,West Bengal
17064,Ajanta Express,SC,SECUNDERABAD JN,None,18:10:00,1,,SCR,Telangana
17064,Ajanta Express,NZB,NIZAMABAD,21:00:00,21:05:00,1,,SCR,Andhra Pradesh
17064,Ajanta Express,AWB,AURANGABAD,03:45:00,03:50:00,2,,SCR,Maharashtra
12906,HOWRAH - PORBANDAR SF Exp,HWH,HOWRAH JN,None,22:55:00,1,,ER,West Bengal
12906,HOWRAH - PORBANDAR SF Exp,TATA,TATANAGAR JN,02:30:00,02:35:00,2,,SER,Jharkhand
12906,HOWRAH - PORBANDAR SF Exp,ROU,ROURKELA,04:53:00,05:00:00,2,,SER,Odisha
12906,HOWRAH - PORBANDAR SF Exp,BSP,BILASPUR JN,09:25:00,09:40:00,2,,SECR,Chhattisgarh
12906,HOWRAH - PORBANDAR SF Exp,R,RAIPUR JN,11:20:00,11:30:00,2,,SECR,Chhattisgarh
12906,HOWRAH - PORBANDAR SF Exp,NGP,NAGPUR,16:20:00,16:30:00,2,,SECR,Maharashtra
12906,HOWRAH - PORBANDAR SF Exp,ST,SURAT,04:55:00,05:05:00,3,,WR,Gujarat
12906,HOWRAH - PORBANDAR SF Exp,BRC,VADODARA JN,06:50:00,06:55:00,3,,WR,Gujarat
12906,HOWRAH - PORBANDAR SF Exp,ADI,AHMEDABAD JN,08:55:00,09:15:00,3,,WR,Gujarat
54540,Ambala Delhi Passenger,UMB,AMBALA CANT JN,None,14:35:00,1,,NR,Haryana
54540,Ambala Delhi Passenger,GZB,GHAZIABAD,23:38:00,23:41:00,1,,NR,Uttar Pradesh
54540,Ambala Delhi Passenger,NDLS,NEW DELHI,01:00:00,01:10:00,2,,NR,Delhi
54540,Ambala Delhi Passenger,NZM,DELHI H NIZAMUDDIN,01:25:00,None,2,,NR,Delhi
64449,Ghaziabad New Delhi Ladies Special,GZB,GHAZIABAD,None,08:45:00,1,,NR,Uttar Pradesh
64449,Ghaziabad New Delhi Ladies Special,NDLS,NEW DELHI,09:35:00,None,1,,NR,Delhi
17013,Pune-Hyderabad Express,PUNE,PUNE JN,None,14:15:00,1,,CR,Maharashtra
17013,Pune-Hyderabad Express,HYB,HYDERABAD DECCAN,04:30:00,None,2,,SCR,Andhra Pradesh
59355,Ratlam Mathura Passenger,RTM,RATLAM JN,None,07:00:00,1,,WR,Madhya Pradesh
59355,Ratlam Mathura Passenger,KOTA,KOTA JN,14:20:00,14:30:00,1,,WCR,Rajasthan
12190,DELHI H NIZAMUDDIN - JABALPUR Mahakoshal SF Exp,NZM,DELHI H NIZAMUDDIN,None,16:10:00,1,,NR,Delhi
12190,DELHI H NIZAMUDDIN - JABALPUR Mahakoshal SF Exp,AGC,AGRA CANTT,19:22:00,19:30:00,1,,NCR,Uttar Pradesh
12190,DELHI H NIZAMUDDIN - JABALPUR Mahakoshal SF Exp,GWL,GWALIOR JN,21:10:00,21:15:00,1,,NCR,Madhya Pradesh
12190,DELHI H NIZAMUDDIN - JABALPUR Mahakoshal SF Exp,JHS,JHANSI JN,22:50:00,23:10:00,1,,NCR,Uttar Pradesh
12190,DELHI H NIZAMUDDIN - JABALPUR Mahakoshal SF Exp,JBP,JABALPUR,09:35:00,None,2,,WCR,Madhya Pradesh
13026,Bhopal-Howrah Express,BPL,BHOPAL JN,None,07:35:00,1,,WCR,Madhya Pradesh
13026,Bhopal-Howrah Express,DHN,DHANBAD JN,10:32:00,10:42:00,2,,ECR,Jharkhand
13026,Bhopal-Howrah Express,ASN,ASANSOL JN,11:44:00,12:04:00,2,,ER,West Bengal
13026,Bhopal-Howrah Express,BWN,BARDDHAMAN JN,13:34:00,13:34:00,2,,ER,West Bengal
13026,Bhopal-Howrah Express,HWH,HOWRAH JN,15:00:00,None,2,,ER,West Bengal
17240,Simhadri Express,VSKP,VISHAKAPATNAM,None,07:10:00,1,,ECoR,Andhra Pradesh
17240,Simhadri Express,BZA,VIJAYAWADA JN,14:05:00,14:15:00,1,,SCR,Andhra Pradesh
12450,CHANDIGARH - MADGAON Goa Sampark Kranti Exp,CDG,CHANDIGARH,None,None,,,NR,Chandigarh
12450,CHANDIGARH - MADGAON Goa Sampark Kranti Exp,UMB,AMBALA CANT JN,None,None,,,NR,Haryana
12450,CHANDIGARH - MADGAON Goa Sampark Kranti Exp,NDLS,NEW DELHI,None,None,,,NR,Delhi
12450,CHANDIGARH - MADGAON Goa Sampark Kranti Exp,NZM,DELHI H NIZAMUDDIN,None,07:25:00,1,,NR,Delhi
